CNT_BRTH,710,"`""Zimbabwe""', modify"
CNT_BRTH,716,"`""Spain""', modify"
CNT_BRTH,724,"`""Western Sahara""', modify"
CNT_BRTH,732,"`""Sudan""', modify"
CNT_BRTH,736,"`""Suriname""', modify"
CNT_BRTH,740,"`""Svalbard and Jan Mayen Islands""', modify"
CNT_BRTH,744,"`""Swaziland""', modify"
CNT_BRTH,748,"`""Sweden""', modify"
CNT_BRTH,752,"`""Switzerland""', modify"
CNT_BRTH,756,"`""Syrian Arab Republic""', modify"
CNT_BRTH,760,"`""Tajikistan""', modify"
CNT_BRTH,762,"`""Thailand""', modify"
CNT_BRTH,764,"`""Togo""', modify"
CNT_BRTH,768,"`""Tokelau""', modify"
CNT_BRTH,772,"`""Tonga""', modify"
CNT_BRTH,776,"`""Trinidad and Tobago""', modify"
CNT_BRTH,780,"`""United Arab Emirates""', modify"
CNT_BRTH,784,"`""Tunisia""', modify"
CNT_BRTH,788,"`""Turkey""', modify"
CNT_BRTH,792,"`""Turkmenistan""', modify"
CNT_BRTH,795,"`""Turks and Caicos Islands""', modify"
CNT_BRTH,796,"`""Tuvalu""', modify"
CNT_BRTH,798,"`""Uganda""', modify"
CNT_BRTH,800,"`""Ukraine""', modify"
CNT_BRTH,804,"`""The former Yugoslav Republic of Macedonia""', modify"
CNT_BRTH,807,"`""Egypt""', modify"
CNT_BRTH,818,"`""United Kingdom of Great Britain and Northern Ireland""', modify"
CNT_BRTH,826,"`""Channel Islands""', modify"
CNT_BRTH,830,"`""Guernsey""', modify"
CNT_BRTH,831,"`""Jersey""', modify"
CNT_BRTH,832,"`""Isle of Man""', modify"
CNT_BRTH,833,"`""United Republic of Tanzania""', modify"
CNT_BRTH,834,"`""United States of America""', modify"
CNT_BRTH,840,"`""United States Virgin Islands""', modify"
CNT_BRTH,850,"`""Burkina Faso""', modify"
CNT_BRTH,854,"`""Uruguay""', modify"
CNT_BRTH,858,"`""Uzbekistan""', modify"
CNT_BRTH,860,"`""Venezuela (Bolivarian Republic of)""', modify"
CNT_BRTH,862,"`""Wallis and Futuna Islands""', modify"
CNT_BRTH,876,"`""Samoa""', modify"
CNT_BRTH,882,"`""Yemen""', modify"
CNT_BRTH,887,"`""Zambia""', modify"
CNT_BRTH,894,"`""Afghanistan""', modify"
CNT_H,4,"`""Albania""', modify"
CNT_H,8,"`""Algeria""', modify"
CNT_H,12,"`""American Samoa""', modify"
CNT_H,16,"`""Andorra""', modify"
CNT_H,20,"`""Angola""', modify"
CNT_H,24,"`""Antigua and Barbuda""', modify"
CNT_H,28,"`""Azerbaijan""', modify"
CNT_H,31,"`""Argentina""', modify"
CNT_H,32,"`""Australia""', modify"
CNT_H,36,"`""Austria""', modify"
CNT_H,40,"`""Bahamas""', modify"
CNT_H,44,"`""Bahrain""', modify"
CNT_H,48,"`""Bangladesh""', modify"
CNT_H,50,"`""Armenia""', modify"
CNT_H,51,"`""Barbados""', modify"
CNT_H,52,"`""Belgium""', modify"
CNT_H,56,"`""Bermuda""', modify"
CNT_H,60,"`""Bhutan""', modify"
CNT_H,64,"`""Bolivia""', modify"
CNT_H,68,"`""Bosnia and Herzegovina""', modify"
CNT_H,70,"`""Botswana""', modify"
CNT_H,72,"`""Brazil""', modify"
CNT_H,76,"`""Belize""', modify"
CNT_H,84,"`""Solomon Islands""', modify"
CNT_H,90,"`""British Virgin Islands""', modify"
CNT_H,92,"`""Brunei Darussalam""', modify"
CNT_H,96,"`""Bulgaria""', modify"
CNT_H,100,"`""Myanmar""', modify"
CNT_H,104,"`""Burundi""', modify"
CNT_H,108,"`""Belarus""', modify"
CNT_H,112,"`""Cambodia""', modify"
CNT_H,116,"`""Cameroon""', modify"
CNT_H,120,"`""Canada""', modify"
CNT_H,124,"`""Cape Verde""', modify"
CNT_H,132,"`""Cayman Islands""', modify"
CNT_H,136,"`""Central African Republic""', modify"
CNT_H,140,"`""Sri Lanka""', modify"
CNT_H,144,"`""Chad""', modify"
CNT_H,148,"`""Chile""', modify"
CNT_H,152,"`""China""', modify"
CNT_H,156,"`""Colombia""', modify"
CNT_H,170,"`""Comoros""', modify"
CNT_H,174,"`""Mayotte""', modify"
CNT_H,175,"`""Congo""', modify"
CNT_H,178,"`""Democratic Republic of the Congo""', modify"
CNT_H,180,"`""Cook Islands""', modify"
CNT_H,184,"`""Costa Rica""', modify"
CNT_H,188,"`""Croatia""', modify"
CNT_H,191,"`""Cuba""', modify"
CNT_H,192,"`""Cyprus""', modify"
CNT_H,196,"`""Czech Republic""', modify"
CNT_H,203,"`""Benin""', modify"
CNT_H,204,"`""Denmark""', modify"
CNT_H,208,"`""Dominica""', modify"
CNT_H,212,"`""Dominican Republic""', modify"
CNT_H,214,"`""Ecuador""', modify"
CNT_H,218,"`""El Salvador""', modify"
CNT_H,222,"`""Equatorial Guinea""', modify"
CNT_H,226,"`""Ethiopia""', modify"
CNT_H,231,"`""Eritrea""', modify"
CNT_H,232,"`""Estonia""', modify"
CNT_H,233,"`""Faeroe Islands""', modify"
CNT_H,234,"`""Falkland Islands (Malvinas)""', modify"
CNT_H,238,"`""Fiji""', modify"
CNT_H,242,"`""Finland""', modify"
CNT_H,246,"`""Åland Islands""', modify"
CNT_H,248,"`""France""', modify"
CNT_H,250,"`""French Guiana""', modify"
CNT_H,254,"`""French Polynesia""', modify"
CNT_H,258,"`""Djibouti""', modify"
CNT_H,262,"`""Gabon""', modify"
CNT_H,266,"`""Georgia""', modify"
CNT_H,268,"`""Gambia""', modify"
CNT_H,270,"`""Occupied Palestinian Territory""', modify"
CNT_H,275,"`""Germany""', modify"
CNT_H,276,"`""Ghana""', modify"
CNT_H,288,"`""Gibraltar""', modify"
CNT_H,292,"`""Kiribati""', modify"
CNT_H,296,"`""Greece""', modify"
CNT_H,300,"`""Greenland""', modify"
CNT_H,304,"`""Grenada""', modify"
CNT_H,308,"`""Guadeloupe""', modify"
CNT_H,312,"`""Guam""', modify"
CNT_H,316,"`""Guatemala""', modify"
CNT_H,320,"`""Guinea""', modify"
CNT_H,324,"`""Guyana""', modify"
CNT_H,328,"`""Haiti""', modify"
CNT_H,332,"`""Holy See""', modify"
CNT_H,336,"`""Honduras""', modify"
CNT_H,340,"`""Hong Kong Special Administrative Region of China""', modify"
CNT_H,344,"`""Hungary""', modify"
CNT_H,348,"`""Iceland""', modify"
CNT_H,352,"`""India""', modify"
CNT_H,356,"`""Indonesia""', modify"
CNT_H,360,"`""Iran, Islamic Republic of""', modify"
CNT_H,364,"`""Iraq""', modify"
CNT_H,368,"`""Ireland""', modify"
CNT_H,372,"`""Israel""', modify"
CNT_H,376,"`""Italy""', modify"
CNT_H,380,"`""Côte d'Ivoire""', modify"
CNT_H,384,"`""Jamaica""', modify"
CNT_H,388,"`""Japan""', modify"
CNT_H,392,"`""Kazakhstan""', modify"
CNT_H,398,"`""Jordan""', modify"
CNT_H,400,"`""Kenya""', modify"
CNT_H,404,"`""Democratic People`'s Republic of Korea""', modify"
CNT_H,408,"`""Republic of Korea""', modify"
CNT_H,410,"`""Kuwait""', modify"
CNT_H,414,"`""Kyrgyzstan""', modify"
CNT_H,417,"`""Lao People`'s Democratic Republic""', modify"
CNT_H,418,"`""Lebanon""', modify"
CNT_H,422,"`""Lesotho""', modify"
CNT_H,426,"`""Latvia""', modify"
CNT_H,428,"`""Liberia""', modify"
CNT_H,430,"`""Libyan Arab Jamahiriya""', modify"
CNT_H,434,"`""Liechtenstein""', modify"
CNT_H,438,"`""Lithuania""', modify"
CNT_H,440,"`""Luxembourg""', modify"
CNT_H,442,"`""Macao Special Administrative Region of China""', modify"
CNT_H,446,"`""Madagascar""', modify"
CNT_H,450,"`""Malawi""', modify"
CNT_H,454,"`""Malaysia""', modify"
CNT_H,458,"`""Maldives""', modify"
CNT_H,462,"`""Mali""', modify"
CNT_H,466,"`""Malta""', modify"
CNT_H,470,"`""Martinique""', modify"
CNT_H,474,"`""Mauritania""', modify"
CNT_H,478,"`""Mauritius""', modify"
CNT_H,480,"`""Mexico""', modify"
CNT_H,484,"`""Monaco""', modify"
CNT_H,492,"`""Mongolia""', modify"
CNT_H,496,"`""Republic of Moldova""', modify"
CNT_H,498,"`""Montenegro""', modify"
CNT_H,499,"`""Montserrat""', modify"
CNT_H,500,"`""Morocco""', modify"
CNT_H,504,"`""Mozambique""', modify"
CNT_H,508,"`""Oman""', modify"
CNT_H,512,"`""Namibia""', modify"
CNT_H,516,"`""Nauru""', modify"
CNT_H,520,"`""Nepal""', modify"
CNT_H,524,"`""Netherlands""', modify"
CNT_H,528,"`""Netherlands Antilles""', modify"
CNT_H,530,"`""Aruba""', modify"
CNT_H,533,"`""New Caledonia""', modify"
CNT_H,540,"`""Vanuatu""', modify"
CNT_H,548,"`""New Zealand""', modify"
CNT_H,554,"`""Nicaragua""', modify"
CNT_H,558,"`""Niger""', modify"
CNT_H,562,"`""Nigeria""', modify"
CNT_H,566,"`""Niue""', modify"
CNT_H,570,"`""Norfolk Island""', modify"
CNT_H,574,"`""Norway""', modify"
CNT_H,578,"`""Northern Mariana Islands""', modify"
CNT_H,580,"`""Micronesia, Federated States of""', modify"
CNT_H,583,"`""Marshall Islands""', modify"
CNT_H,584,"`""Palau""', modify"
CNT_H,585,"`""Pakistan""', modify"
CNT_H,586,"`""Panama""', modify"
CNT_H,591,"`""Papua New Guinea""', modify"
CNT_H,598,"`""Paraguay""', modify"
CNT_H,600,"`""Peru""', modify"
CNT_H,604,"`""Philippines""', modify"
CNT_H,608,"`""Pitcairn""', modify"
CNT_H,612,"`""Poland""', modify"
CNT_H,616,"`""Portugal""', modify"
CNT_H,620,"`""Guinea-Bissau""', modify"
CNT_H,624,"`""Timor-Leste""', modify"
CNT_H,626,"`""Puerto Rico""', modify"
CNT_H,630,"`""Qatar""', modify"
CNT_H,634,"`""Réunion""', modify"
CNT_H,638,"`""Romania""', modify"
CNT_H,642,"`""Russian Federation""', modify"
CNT_H,643,"`""Rwanda""', modify"
CNT_H,646,"`""Saint-Barthélemy""', modify"
CNT_H,652,"`""Saint Helena""', modify"
CNT_H,654,"`""Saint Kitts and Nevis""', modify"
CNT_H,659,"`""Anguilla""', modify"
CNT_H,660,"`""Saint Lucia""', modify"
CNT_H,662,"`""Saint-Martin (French part)""', modify"
CNT_H,663,"`""Saint Pierre and Miquelon""', modify"
CNT_H,666,"`""Saint Vincent and the Grenadines""', modify"
CNT_H,670,"`""San Marino""', modify"
CNT_H,674,"`""Sao Tome and Principe""', modify"
CNT_H,678,"`""Saudi Arabia""', modify"
CNT_H,682,"`""Senegal""', modify"
CNT_H,686,"`""Serbia""', modify"
CNT_H,688,"`""Seychelles""', modify"
CNT_H,690,"`""Sierra Leone""', modify"
CNT_H,694,"`""Singapore""', modify"
CNT_H,702,"`""Slovakia""', modify"
CNT_H,703,"`""Viet Nam""', modify"
CNT_H,704,"`""Slovenia""', modify"
CNT_H,705,"`""Somalia""', modify"
CNT_H,706,"`""South Africa""', modify"
CNT_H,710,"`""Zimbabwe""', modify"
CNT_H,716,"`""Spain""', modify"
CNT_H,724,"`""Western Sahara""', modify"
CNT_H,732,"`""Sudan""', modify"
CNT_H,736,"`""Suriname""', modify"
CNT_H,740,"`""Svalbard and Jan Mayen Islands""', modify"
CNT_H,744,"`""Swaziland""', modify"
CNT_H,748,"`""Sweden""', modify"
CNT_H,752,"`""Switzerland""', modify"
CNT_H,756,"`""Syrian Arab Republic""', modify"
CNT_H,760,"`""Tajikistan""', modify"
CNT_H,762,"`""Thailand""', modify"
CNT_H,764,"`""Togo""', modify"
CNT_H,768,"`""Tokelau""', modify"
CNT_H,772,"`""Tonga""', modify"
CNT_H,776,"`""Trinidad and Tobago""', modify"
CNT_H,780,"`""United Arab Emirates""', modify"
CNT_H,784,"`""Tunisia""', modify"
CNT_H,788,"`""Turkey""', modify"
CNT_H,792,"`""Turkmenistan""', modify"
CNT_H,795,"`""Turks and Caicos Islands""', modify"
CNT_H,796,"`""Tuvalu""', modify"
CNT_H,798,"`""Uganda""', modify"
CNT_H,800,"`""Ukraine""', modify"
CNT_H,804,"`""The former Yugoslav Republic of Macedonia""', modify"
CNT_H,807,"`""Egypt""', modify"
CNT_H,818,"`""United Kingdom of Great Britain and Northern Ireland""', modify"
CNT_H,826,"`""Channel Islands""', modify"
CNT_H,830,"`""Guernsey""', modify"
CNT_H,831,"`""Jersey""', modify"
CNT_H,832,"`""Isle of Man""', modify"
CNT_H,833,"`""United Republic of Tanzania""', modify"
CNT_H,834,"`""United States of America""', modify"
CNT_H,840,"`""United States Virgin Islands""', modify"
CNT_H,850,"`""Burkina Faso""', modify"
CNT_H,854,"`""Uruguay""', modify"
CNT_H,858,"`""Uzbekistan""', modify"
CNT_H,860,"`""Venezuela (Bolivarian Republic of)""', modify"
CNT_H,862,"`""Wallis and Futuna Islands""', modify"
CNT_H,876,"`""Samoa""', modify"
CNT_H,882,"`""Yemen""', modify"
CNT_H,887,"`""Zambia""', modify"
CNT_H,894,"`""No formal qualification or below ISCED 1""', modify"
ISCED_HF_C,1,"`""ISCED 1""', modify"
ISCED_HF_C,2,"`""ISCED 2""', modify"
ISCED_HF_C,3,"`""ISCED 3C shorter than 2 years""', modify"
ISCED_HF_C,4,"`""ISCED 3C 2 years or more""', modify"
ISCED_HF_C,5,"`""ISCED 3A-B""', modify"
ISCED_HF_C,6,"`""ISCED 3 (without distinction A-B-C, 2y+)""', modify"
ISCED_HF_C,7,"`""ISCED 4C""', modify"
ISCED_HF_C,8,"`""ISCED 4A-B""', modify"
ISCED_HF_C,9,"`""ISCED 4 (without distinction A-B-C)""', modify"
ISCED_HF_C,10,"`""ISCED 5B""', modify"
ISCED_HF_C,11,"`""ISCED 5A, bachelor degree""', modify"
ISCED_HF_C,12,"`""ISCED 5A, master degree, and 6 (without distinction)""', modify"
ISCED_HF_C,13,"`""ISCED 5A bachelor degree, 5A master degree, and 6 (without distinction)""', modify"
ISCED_HF_C,14,"`""No formal qualification or below ISCED 1""', modify"
ISCED_HF,1,"`""ISCED 1""', modify"
ISCED_HF,2,"`""ISCED 2""', modify"
ISCED_HF,3,"`""ISCED 3C shorter than 2 years""', modify"
ISCED_HF,4,"`""ISCED 3C 2 years or more""', modify"
ISCED_HF,5,"`""ISCED 3A-B""', modify"
ISCED_HF,6,"`""ISCED 3 (without distinction A-B-C, 2y+)""', modify"
ISCED_HF,7,"`""ISCED 4C""', modify"
ISCED_HF,8,"`""ISCED 4A-B""', modify"
ISCED_HF,9,"`""ISCED 4 (without distinction A-B-C)""', modify"
ISCED_HF,10,"`""ISCED 5B""', modify"
ISCED_HF,11,"`""ISCED 5A, bachelor degree""', modify"
ISCED_HF,12,"`""ISCED 5A, master degree""', modify"
ISCED_HF,13,"`""ISCED 6""', modify"
ISCED_HF,14,"`""ISCED 5A bachelor degree, 5A master degree, and 6 (without distinction)""', modify"
ISCED_HF,15,"`""No computer experience""', modify"
PBROUTE,1,"`""Failed ICT Core stage 1""', modify"
PBROUTE,2,"`""Refused CBA""', modify"
PBROUTE,3,"`""Took CBA""', modify"
PBROUTE,4,"`""Uncategorized""', modify"
PBROUTE,5,"`""Less than 10""', modify"
YEARLYINCPR,1,"`""10 to less than 25""', modify"
YEARLYINCPR,2,"`""25 to less than 50""', modify"
YEARLYINCPR,3,"`""50 to less than 75""', modify"
YEARLYINCPR,4,"`""75 to less than 90""', modify"
YEARLYINCPR,5,"`""90 or more""', modify"
YEARLYINCPR,6,"`""Less than 10""', modify"
MONTHLYINCPR,1,"`""10 to less than 25""', modify"
MONTHLYINCPR,2,"`""25 to less than 50""', modify"
MONTHLYINCPR,3,"`""50 to less than 75""', modify"
MONTHLYINCPR,4,"`""75 to less than 90""', modify"
MONTHLYINCPR,5,"`""90 or more""', modify"
MONTHLYINCPR,6,"`""Missing""', modify"
CBAMOD2STG2,0,"`""Easy""', modify"
CBAMOD2STG2,1,"`""Medium 1""', modify"
CBAMOD2STG2,2,"`""Medium 2""', modify"
CBAMOD2STG2,3,"`""Hard""', modify"
CBAMOD2STG2,4,"`""Missing""', modify"
CBAMOD1STG2,0,"`""Easy""', modify"
CBAMOD1STG2,1,"`""Medium 1""', modify"
CBAMOD1STG2,2,"`""Medium 2""', modify"
CBAMOD1STG2,3,"`""Hard""', modify"
CBAMOD1STG2,4,"`""Missing""', modify"
CBAMOD2STG1,0,"`""Easy""', modify"
CBAMOD2STG1,1,"`""Medium""', modify"
CBAMOD2STG1,2,"`""Hard""', modify"
CBAMOD2STG1,3,"`""Missing""', modify"
CBAMOD1STG1,0,"`""Easy""', modify"
CBAMOD1STG1,1,"`""Medium""', modify"
CBAMOD1STG1,2,"`""Hard""', modify"
CBAMOD1STG1,3,"`""Missing""', modify"
CBAMOD2ALT,0,"`""LIT-NUM""', modify"
CBAMOD2ALT,12,"`""LIT-PS2""', modify"
CBAMOD2ALT,13,"`""NUM-LIT""', modify"
CBAMOD2ALT,21,"`""NUM-PS2""', modify"
CBAMOD2ALT,23,"`""PS1-LIT""', modify"
CBAMOD2ALT,31,"`""PS1-NUM""', modify"
CBAMOD2ALT,32,"`""PS1-PS2""', modify"
CBAMOD2ALT,33,"`""Missing""', modify"
CBAMOD2,0,"`""lit""', modify"
CBAMOD2,1,"`""num""', modify"
CBAMOD2,2,"`""PS2""', modify"
CBAMOD2,3,"`""Missing""', modify"
CBAMOD1,0,"`""lit""', modify"
CBAMOD1,1,"`""num""', modify"
CBAMOD1,2,"`""PS1""', modify"
CBAMOD1,3,"`""Missing""', modify"
PAPER,0,"`""PP1-LIT""', modify"
PAPER,1,"`""PP2-NUM""', modify"
PAPER,2,"`""Failed Paper Core""', modify"
PAPER,3,"`""Continue to computer based exercise""', modify"
CBA_START,1,"`""Continue to paper based exercise""', modify"
CBA_START,2,"`""Passed""', modify"
CORESTAGE2_PASS,1,"`""Not passed""', modify"
CORESTAGE2_PASS,29,"`""Passed""', modify"
CORESTAGE1_PASS,1,"`""Not passed""', modify"
CORESTAGE1_PASS,29,"`""Low""', modify"
EDLEVEL3,1,"`""Medium""', modify"
EDLEVEL3,2,"`""High""', modify"
EDLEVEL3,3,"`""Yes""', modify"
NATIVESPEAKER,1,"`""No""', modify"
NATIVESPEAKER,2,"`""Yes""', modify"
COMPUTEREXPERIENCE,1,"`""No""', modify"
COMPUTEREXPERIENCE,2,"`""10 books or less""', modify"
J_Q08,1,"`""11 to 25 books""', modify"
J_Q08,2,"`""26 to 100 books""', modify"
J_Q08,3,"`""101 to 200 books""', modify"
J_Q08,4,"`""201 to 500 books""', modify"
J_Q08,5,"`""More than 500 books""', modify"
J_Q08,6,"`""ISCED 1, 2, and 3C short""', modify"
J_Q07B_T,1,"`""ISCED 3 (excluding 3C short) and 4""', modify"
J_Q07B_T,2,"`""ISCED 5 and 6""', modify"
J_Q07B_T,3,"`""Not definable""', modify"
J_Q07B_T,4,"`""ISCED 1, 2, and 3C short""', modify"
J_Q07B,1,"`""ISCED 3 (excluding 3C short) and 4""', modify"
J_Q07B,2,"`""ISCED 5 and 6""', modify"
J_Q07B,3,"`""Yes""', modify"
J_Q07A_T,1,"`""No""', modify"
J_Q07A_T,2,"`""Not applicable""', modify"
J_Q07A_T,3,"`""Yes""', modify"
J_Q07A,1,"`""No""', modify"
J_Q07A,2,"`""ISCED 1, 2, and 3C short""', modify"
J_Q06B_T,1,"`""ISCED 3 (excluding 3C short) and 4""', modify"
J_Q06B_T,2,"`""ISCED 5 and 6""', modify"
J_Q06B_T,3,"`""Not definable""', modify"
J_Q06B_T,4,"`""ISCED 1, 2, and 3C short""', modify"
J_Q06B,1,"`""ISCED 3 (excluding 3C short) and 4""', modify"
J_Q06B,2,"`""ISCED 5 and 6""', modify"
J_Q06B,3,"`""Yes""', modify"
J_Q06A_T,1,"`""No""', modify"
J_Q06A_T,2,"`""Not applicable""', modify"
J_Q06A_T,3,"`""Yes""', modify"
J_Q06A,1,"`""No""', modify"
J_Q06A,2,"`""Yes""', modify"
J_N05A2,1,"`""No""', modify"
J_N05A2,2,"`""1900-1930""', modify"
J_Q04C2_T1,1,"`""1931-1960""', modify"
J_Q04C2_T1,2,"`""1961-1990""', modify"
J_Q04C2_T1,3,"`""1991 or later""', modify"
J_Q04C2_T1,4,"`""Citizen by birth""', modify"
J_Q04C2_T1,5,"`""Aged 0-5""', modify"
J_Q04C1_C,1,"`""Aged 6-10""', modify"
J_Q04C1_C,2,"`""Aged 11-15""', modify"
J_Q04C1_C,3,"`""Aged 16-20""', modify"
J_Q04C1_C,4,"`""Aged 21-25""', modify"
J_Q04C1_C,5,"`""Aged 26-30""', modify"
J_Q04C1_C,6,"`""Aged 31-35""', modify"
J_Q04C1_C,7,"`""Aged 36-40""', modify"
J_Q04C1_C,8,"`""Aged 41 or older""', modify"
J_Q04C1_C,9,"`""Yes""', modify"
J_Q04A_T,1,"`""No""', modify"
J_Q04A_T,2,"`""Yes""', modify"
J_Q04A,1,"`""No""', modify"
J_Q04A,2,"`""Aged 2 or younger""', modify"
J_Q03D2_C,1,"`""Aged 3-5""', modify"
J_Q03D2_C,2,"`""Aged 6-12""', modify"
J_Q03D2_C,3,"`""Aged 13 or older""', modify"
J_Q03D2_C,4,"`""Aged 2 or younger""', modify"
J_Q03D1_C,1,"`""Aged 3-5""', modify"
J_Q03D1_C,2,"`""Aged 6-12""', modify"
J_Q03D1_C,3,"`""Aged 13 or older""', modify"
J_Q03D1_C,4,"`""Aged 2 or younger""', modify"
J_Q03C_C,1,"`""Aged 3-5""', modify"
J_Q03C_C,2,"`""Aged 6-12""', modify"
J_Q03C_C,3,"`""Aged 13 or older""', modify"
J_Q03C_C,4,"`""Yes""', modify"
J_Q03A,1,"`""No""', modify"
J_Q03A,2,"`""Full-time employed (self-employed, employee)""', modify"
J_Q02C,1,"`""Part-time employed (self-employed, employee)""', modify"
J_Q02C,2,"`""Unemployed""', modify"
J_Q02C,3,"`""Pupil, student""', modify"
J_Q02C,4,"`""Apprentice, internship""', modify"
J_Q02C,5,"`""In retirement or early retirement""', modify"
J_Q02C,6,"`""Permanently disabled""', modify"
J_Q02C,7,"`""In compulsory military or community service""', modify"
J_Q02C,8,"`""Fulfilling domestic tasks or looking after children/family""', modify"
J_Q02C,9,"`""Other""', modify"
J_Q02C,10,"`""Yes""', modify"
J_Q02A,1,"`""No""', modify"
J_Q02A,2,"`""One person in the household""', modify"
J_Q01_T1,1,"`""Two persons in the household""', modify"
J_Q01_T1,2,"`""Three persons in the household""', modify"
J_Q01_T1,3,"`""Four persons in the household""', modify"
J_Q01_T1,4,"`""Five persons in the household""', modify"
J_Q01_T1,5,"`""Six persons in the household""', modify"
J_Q01_T1,6,"`""Seven persons or more in the household""', modify"
J_Q01_T1,7,"`""Excellent""', modify"
I_Q08_T,1,"`""Very good""', modify"
I_Q08_T,2,"`""Good""', modify"
I_Q08_T,3,"`""Fair""', modify"
I_Q08_T,4,"`""Poor""', modify"
I_Q08_T,5,"`""Excellent""', modify"
I_Q08,1,"`""Very good""', modify"
I_Q08,2,"`""Good""', modify"
I_Q08,3,"`""Fair""', modify"
I_Q08,4,"`""Poor""', modify"
I_Q08,5,"`""Strongly agree""', modify"
I_Q07B,1,"`""Agree""', modify"
I_Q07B,2,"`""Neither agree nor disagree""', modify"
I_Q07B,3,"`""Disagree""', modify"
I_Q07B,4,"`""Strongly disagree""', modify"
I_Q07B,5,"`""Strongly agree""', modify"
I_Q07A,1,"`""Agree""', modify"
I_Q07A,2,"`""Neither agree nor disagree""', modify"
I_Q07A,3,"`""Disagree""', modify"
I_Q07A,4,"`""Strongly disagree""', modify"
I_Q07A,5,"`""Strongly agree""', modify"
I_Q06A,1,"`""Agree""', modify"
I_Q06A,2,"`""Neither agree nor disagree""', modify"
I_Q06A,3,"`""Disagree""', modify"
I_Q06A,4,"`""Strongly disagree""', modify"
I_Q06A,5,"`""Never""', modify"
I_Q05F,1,"`""Less than once a month""', modify"
I_Q05F,2,"`""Less than once a week but at least once a month""', modify"
I_Q05F,3,"`""At least once a week but not every day""', modify"
I_Q05F,4,"`""Every day""', modify"
I_Q05F,5,"`""Not at all""', modify"
I_Q04M,1,"`""Very little""', modify"
I_Q04M,2,"`""To some extent""', modify"
I_Q04M,3,"`""To a high extent""', modify"
I_Q04M,4,"`""To a very high extent""', modify"
I_Q04M,5,"`""Not at all""', modify"
I_Q04L,1,"`""Very little""', modify"
I_Q04L,2,"`""To some extent""', modify"
I_Q04L,3,"`""To a high extent""', modify"
I_Q04L,4,"`""To a very high extent""', modify"
I_Q04L,5,"`""Not at all""', modify"
I_Q04J,1,"`""Very little""', modify"
I_Q04J,2,"`""To some extent""', modify"
I_Q04J,3,"`""To a high extent""', modify"
I_Q04J,4,"`""To a very high extent""', modify"
I_Q04J,5,"`""Not at all""', modify"
I_Q04H,1,"`""Very little""', modify"
I_Q04H,2,"`""To some extent""', modify"
I_Q04H,3,"`""To a high extent""', modify"
I_Q04H,4,"`""To a very high extent""', modify"
I_Q04H,5,"`""Not at all""', modify"
I_Q04D,1,"`""Very little""', modify"
I_Q04D,2,"`""To some extent""', modify"
I_Q04D,3,"`""To a high extent""', modify"
I_Q04D,4,"`""To a very high extent""', modify"
I_Q04D,5,"`""Not at all""', modify"
I_Q04B,1,"`""Very little""', modify"
I_Q04B,2,"`""To some extent""', modify"
I_Q04B,3,"`""To a high extent""', modify"
I_Q04B,4,"`""To a very high extent""', modify"
I_Q04B,5,"`""Never""', modify"
H_Q05H,1,"`""Less than once a month""', modify"
H_Q05H,2,"`""Less than once a week but at least once a month""', modify"
H_Q05H,3,"`""At least once a week but not every day""', modify"
H_Q05H,4,"`""Every day""', modify"
H_Q05H,5,"`""Never""', modify"
H_Q05G,1,"`""Less than once a month""', modify"
H_Q05G,2,"`""Less than once a week but at least once a month""', modify"
H_Q05G,3,"`""At least once a week but not every day""', modify"
H_Q05G,4,"`""Every day""', modify"
H_Q05G,5,"`""Never""', modify"
H_Q05F,1,"`""Less than once a month""', modify"
H_Q05F,2,"`""Less than once a week but at least once a month""', modify"
H_Q05F,3,"`""At least once a week but not every day""', modify"
H_Q05F,4,"`""Every day""', modify"
H_Q05F,5,"`""Never""', modify"
H_Q05E,1,"`""Less than once a month""', modify"
H_Q05E,2,"`""Less than once a week but at least once a month""', modify"
H_Q05E,3,"`""At least once a week but not every day""', modify"
H_Q05E,4,"`""Every day""', modify"
H_Q05E,5,"`""Never""', modify"
H_Q05D,1,"`""Less than once a month""', modify"
H_Q05D,2,"`""Less than once a week but at least once a month""', modify"
H_Q05D,3,"`""At least once a week but not every day""', modify"
H_Q05D,4,"`""Every day""', modify"
H_Q05D,5,"`""Never""', modify"
H_Q05C,1,"`""Less than once a month""', modify"
H_Q05C,2,"`""Less than once a week but at least once a month""', modify"
H_Q05C,3,"`""At least once a week but not every day""', modify"
H_Q05C,4,"`""Every day""', modify"
H_Q05C,5,"`""Never""', modify"
H_Q05A,1,"`""Less than once a month""', modify"
H_Q05A,2,"`""Less than once a week but at least once a month""', modify"
H_Q05A,3,"`""At least once a week but not every day""', modify"
H_Q05A,4,"`""Every day""', modify"
H_Q05A,5,"`""Yes""', modify"
H_Q04B,1,"`""No""', modify"
H_Q04B,2,"`""Yes""', modify"
H_Q04A,1,"`""No""', modify"
H_Q04A,2,"`""Never""', modify"
H_Q03H,1,"`""Less than once a month""', modify"
H_Q03H,2,"`""Less than once a week but at least once a month""', modify"
H_Q03H,3,"`""At least once a week but not every day""', modify"
H_Q03H,4,"`""Every day""', modify"
H_Q03H,5,"`""Never""', modify"
H_Q03G,1,"`""Less than once a month""', modify"
H_Q03G,2,"`""Less than once a week but at least once a month""', modify"
H_Q03G,3,"`""At least once a week but not every day""', modify"
H_Q03G,4,"`""Every day""', modify"
